"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.122641917E0,2.776725769E-1,-4.512366486E0,3.909869385E-1,4.537777446E0
3.132585917E0,2.760260010E-1,-4.726571045E0,3.942800903E-1,4.751012627E0
3.142528917E0,3.070115662E-1,-4.970713348E0,3.847000122E-1,4.995021661E0
3.152471917E0,3.417393494E-1,-5.236410828E0,3.924838257E-1,5.262207492E0
3.162414917E0,3.365002441E-1,-5.498515778E0,4.183799744E-1,5.524667408E0
3.172358917E0,3.531156921E-1,-5.770649872E0,4.607418823E-1,5.799773592E0
3.182301917E0,3.550616455E-1,-6.102210388E0,5.107379150E-1,6.133831886E0
3.192244917E0,3.740721130E-1,-6.465804291E0,5.421725464E-1,6.499269662E0
3.202188917E0,4.044589233E-1,-6.865173798E0,5.602848816E-1,6.899863581E0
3.212131917E0,4.302053833E-1,-7.280709686E0,6.065386963E-1,7.318585888E0
3.222074917E0,4.652325439E-1,-7.713310089E0,6.453080750E-1,7.754225710E0
3.232017917E0,4.773573303E-1,-8.133486328E0,7.108717346E-1,8.178435577E0
3.241961917E0,5.161267090E-1,-8.541837158E0,7.848179626E-1,8.593329276E0
3.251904917E0,5.511538696E-1,-8.948391724E0,8.223898315E-1,9.002988952E0
3.261847917E0,5.679190063E-1,-9.398805084E0,8.571176147E-1,9.454878086E0
3.271791917E0,6.041436768E-1,-9.857002258E0,9.150471497E-1,9.917801893E0
3.281734917E0,6.297404480E-1,-1.033720367E1,9.589059448E-1,1.040066601E1
3.291677917E0,6.295907593E-1,-1.080453186E1,1.035546570E0,1.087228817E1
3.301620917E0,6.375242615E-1,-1.125030487E1,1.091530151E0,1.132109690E1
3.311564917E0,6.632707214E-1,-1.167616928E1,1.117725677E0,1.174828361E1
3.321507917E0,6.620732117E-1,-1.205862396E1,1.134341125E0,1.212994157E1
3.331450917E0,6.804849243E-1,-1.243314514E1,1.135987701E0,1.250346456E1
3.341394917E0,6.605763245E-1,-1.283865189E1,1.135688324E0,1.290570150E1
3.351337917E0,6.605763245E-1,-1.321541840E1,1.160836029E0,1.328274011E1
3.361280917E0,6.586303711E-1,-1.359083771E1,1.147513733E0,1.365508884E1
3.371223917E0,6.661148071E-1,-1.394949188E1,1.130598907E0,1.401107728E1
3.381167917E0,6.756948853E-1,-1.423270294E1,1.118923187E0,1.429259898E1
3.391110917E0,6.703060913E-1,-1.446606766E1,1.130598907E0,1.452565584E1
3.401053917E0,6.816824341E-1,-1.467144058E1,1.133293304E0,1.473092711E1
3.410996917E0,6.905140686E-1,-1.485690491E1,1.135239258E0,1.491620599E1
3.420940917E0,7.150630188E-1,-1.506093063E1,1.138831787E0,1.512084272E1
3.430883917E0,7.235952759E-1,-1.521975037E1,1.145567780E0,1.527994492E1
3.440826917E0,7.277865601E-1,-1.535222488E1,1.149609375E0,1.541240033E1
3.450770917E0,7.312294006E-1,-1.543200897E1,1.184486847E0,1.549466381E1
3.460713917E0,7.509883118E-1,-1.544802567E1,1.196611633E0,1.551249044E1
3.470656917E0,7.607180786E-1,-1.540850784E1,1.216969299E0,1.547520017E1
3.480600917E0,7.488926697E-1,-1.535596710E1,1.236578522E0,1.542386762E1
3.490543917E0,7.646099854E-1,-1.529684006E1,1.251547394E0,1.536698783E1
3.500486917E0,7.628137207E-1,-1.521391251E1,1.286275177E0,1.528723397E1
3.510429917E0,7.479945374E-1,-1.509056900E1,1.324894867E0,1.516707338E1
3.520373917E0,7.361691284E-1,-1.492486359E1,1.305734711E0,1.499994804E1
3.530316917E0,7.313790894E-1,-1.472173599E1,1.295555878E0,1.479671893E1
3.540259917E0,7.141648865E-1,-1.444421310E1,1.270557861E0,1.451756319E1
3.550202917E0,6.643185425E-1,-1.416145111E1,1.262774048E0,1.423315197E1
3.560146917E0,6.372248840E-1,-1.384650604E1,1.244212646E0,1.391689083E1
3.570089917E0,6.328839111E-1,-1.354413483E1,1.202748871E0,1.361215395E1
3.580032917E0,6.147715759E-1,-1.322619598E1,1.149908752E0,1.329031581E1
3.589976917E0,6.018983459E-1,-1.286589523E1,1.105900269E0,1.292735693E1
3.599919917E0,5.628295898E-1,-1.248927841E1,1.055754547E0,1.254645249E1
3.609862917E0,5.601351929E-1,-1.206131836E1,1.017883301E0,1.211714646E1
3.619805917E0,5.370831299E-1,-1.161180313E1,9.758207703E-1,1.166510422E1
3.629749917E0,5.245092773E-1,-1.115076187E1,9.259744263E-1,1.120142977E1
3.639692917E0,5.137316895E-1,-1.073103470E1,8.583151245E-1,1.077755681E1
3.649635917E0,4.950205994E-1,-1.029588959E1,8.274792480E-1,1.034094337E1
3.659579917E0,4.775070190E-1,-9.885742493E0,7.933502197E-1,9.929014158E0
3.669522917E0,4.683760071E-1,-9.434131622E0,7.723937988E-1,9.477278498E0
3.679465917E0,4.650828552E-1,-8.988508301E0,7.484436035E-1,9.031597387E0
3.689408917E0,4.647834778E-1,-8.515791321E0,7.141648865E-1,8.558315079E0
3.699352917E0,4.659809875E-1,-8.036488037E0,6.869215393E-1,8.079241267E0
3.709295917E0,4.489164734E-1,-7.628735962E0,6.598278809E-1,7.670365781E0
3.719238917E0,4.144880676E-1,-7.231761475E0,6.771917725E-1,7.275215672E0
3.729181917E0,4.125421143E-1,-6.870263214E0,6.644682312E-1,6.914638505E0
3.739125917E0,3.832031250E-1,-6.511309662E0,6.342311096E-1,6.553338634E0
3.749068917E0,3.709286499E-1,-6.135740662E0,6.212081909E-1,6.178252273E0
3.759011917E0,3.585044861E-1,-5.789959717E0,6.011499023E-1,5.832112841E0
3.768955917E0,3.626957703E-1,-5.458099823E0,5.646258545E-1,5.499200329E0
3.778898917E0,3.164419556E-1,-5.154531097E0,5.652246094E-1,5.195075091E0
3.788841917E0,2.995271301E-1,-4.909490662E0,5.400769043E-1,4.948181294E0
3.798784917E0,2.942880249E-1,-4.723427582E0,5.159770203E-1,4.760630825E0
3.808728042E0,2.585124207E-1,-4.548591156E0,4.740641785E-1,4.580529120E0
3.818671042E0,2.649490356E-1,-4.417314148E0,4.617897034E-1,4.449282190E0
3.828614042E0,2.585124207E-1,-4.273463287E0,4.568499756E-1,4.305581150E0
3.838558042E0,2.100132751E-1,-4.147275696E0,4.471202087E-1,4.176591643E0
3.848501042E0,2.267784119E-1,-4.076772308E0,4.435276794E-1,4.107093584E0
3.858444042E0,2.010319519E-1,-4.061653748E0,4.281097412E-1,4.089098062E0
3.868387042E0,1.981878662E-1,-4.097878418E0,4.182302856E-1,4.123930471E0
3.878331042E0,2.065704346E-1,-4.173321533E0,4.263134766E-1,4.200122277E0
3.888274042E0,2.127076721E-1,-4.285588074E0,4.293072510E-1,4.312286448E0
3.898217042E0,2.143542480E-1,-4.396058350E0,4.221221924E-1,4.421477570E0
3.908160042E0,2.219883728E-1,-4.546345825E0,4.284091187E-1,4.571878561E0
3.918104042E0,2.110610962E-1,-4.714446259E0,4.237687683E-1,4.738156844E0
3.928047042E0,2.234852600E-1,-4.902904358E0,4.242178345E-1,4.926294508E0
3.937990042E0,2.546205139E-1,-5.171146545E0,4.287084961E-1,5.195130333E0
3.947934042E0,3.103047180E-1,-5.469476166E0,4.269122314E-1,5.494880581E0
3.957877042E0,3.429368591E-1,-5.787714386E0,4.677772522E-1,5.816705172E0
3.967820042E0,3.664379883E-1,-6.126310272E0,5.051994324E-1,6.158017604E0
3.977763042E0,3.888912964E-1,-6.480174408E0,5.310955811E-1,6.513521268E0
3.987707042E0,4.195774841E-1,-6.822961578E0,5.605842590E-1,6.858797612E0
3.997650042E0,4.631369019E-1,-7.197333069E0,6.125262451E-1,7.238182610E0
4.007593042E0,4.923262024E-1,-7.589218140E0,6.421646118E-1,7.632233778E0
4.017537042E0,5.291496277E-1,-8.044870605E0,6.629713440E-1,8.089466817E0
4.027480042E0,5.746549988E-1,-8.504864044E0,7.183561707E-1,8.554471133E0
4.037423042E0,6.045927429E-1,-8.968599701E0,7.952961731E-1,9.024068317E0
4.047366042E0,6.535409546E-1,-9.403595123E0,8.327183533E-1,9.462987735E0
4.057310042E0,6.750961304E-1,-9.821825409E0,8.714877319E-1,9.883496346E0
4.067253042E0,6.979985046E-1,-1.024095383E1,9.416917419E-1,1.030781842E1
4.077196042E0,7.026388550E-1,-1.067909271E1,9.928852844E-1,1.074814141E1
4.087140042E0,7.000941467E-1,-1.113489487E1,1.045126648E0,1.120572645E1
4.097083042E0,6.905140686E-1,-1.160536652E1,1.075363770E0,1.167551921E1
4.107026042E0,6.885681152E-1,-1.205173828E1,1.105750580E0,1.212193079E1
4.116969042E0,6.586303711E-1,-1.246323257E1,1.128802643E0,1.253156637E1
4.126913042E0,6.719526672E-1,-1.283281403E1,1.131197662E0,1.290008699E1
4.136856042E0,6.538403320E-1,-1.318278625E1,1.118025055E0,1.324625761E1
4.146799042E0,6.417155457E-1,-1.351255051E1,1.144969025E0,1.357614725E1
4.156743042E0,6.553372192E-1,-1.383303406E1,1.161285095E0,1.389715371E1
4.166686042E0,6.798861694E-1,-1.415112259E1,1.145418091E0,1.421367294E1
4.176629042E0,6.783892822E-1,-1.445828384E1,1.128802643E0,1.451813966E1
4.186572042E0,6.529421997E-1,-1.470736588E1,1.122515717E0,1.476458554E1
4.196516042E0,6.735992432E-1,-1.491573257E1,1.153351593E0,1.497541432E1
4.206459042E0,6.933581543E-1,-1.507006165E1,1.141226807E0,1.512910778E1
4.216402042E0,7.069798279E-1,-1.517155060E1,1.142124939E0,1.523089680E1
4.226346042E0,7.439529419E-1,-1.526615387E1,1.146765289E0,1.532723036E1
4.236289042E0,7.553292847E-1,-1.535671555E1,1.159339142E0,1.541892674E1
4.246232042E0,7.632627869E-1,-1.541958481E1,1.190175018E0,1.548427210E1
4.256175042E0,7.964936829E-1,-1.544024185E1,1.210532684E0,1.550809015E1
4.266119042E0,8.119116211E-1,-1.540970535E1,1.227148132E0,1.547979690E1
4.276062042E0,8.056246948E-1,-1.534069885E1,1.243913269E0,1.541211837E1
4.286005042E0,8.011340332E-1,-1.519190826E1,1.267115021E0,1.526569595E1
4.295948042E0,7.740403748E-1,-1.502784943E1,1.282832336E0,1.510235265E1
4.305892042E0,7.617658997E-1,-1.486917938E1,1.274599457E0,1.494313844E1
4.315835042E0,7.294331360E-1,-1.468401443E1,1.274898834E0,1.475729378E1
4.325778042E0,7.015910339E-1,-1.449241287E1,1.262025604E0,1.456416731E1
4.335722042E0,6.616241455E-1,-1.424108551E1,1.250349884E0,1.431117178E1
4.345665042E0,6.526428223E-1,-1.393916336E1,1.202898560E0,1.400618373E1
4.355608042E0,6.265969849E-1,-1.359203522E1,1.161135406E0,1.365592474E1
4.365551042E0,6.117778015E-1,-1.321721466E1,1.150208130E0,1.328126553E1
4.375495042E0,5.650749207E-1,-1.284209473E1,1.098415833E0,1.290136520E1
4.385438042E0,5.635780334E-1,-1.246083755E1,1.026565247E0,1.251574724E1
4.395381042E0,5.287005615E-1,-1.209065735E1,9.988728333E-1,1.214336306E1
4.405325042E0,5.313949585E-1,-1.167826492E1,9.535171509E-1,1.172917078E1
4.415268042E0,5.201683044E-1,-1.124940674E1,9.145980835E-1,1.129850506E1
4.425211042E0,5.031037903E-1,-1.079794556E1,8.650511169E-1,1.084421759E1
4.435154042E0,4.962181091E-1,-1.033121613E1,8.231382751E-1,1.037582843E1
4.445098042E0,5.114863586E-1,-9.858948212E0,7.954458618E-1,9.904201747E0
4.455041042E0,4.947212219E-1,-9.411378937E0,7.685018921E-1,9.455654273E0
4.464984042E0,4.975653076E-1,-8.975784760E0,7.506889343E-1,9.020854569E0
4.474927042E0,4.998106384E-1,-8.542884979E0,7.300318909E-1,8.588576192E0
4.484871042E0,4.828958130E-1,-8.143066406E0,7.152127075E-1,8.188665830E0
4.494814042E0,4.770579529E-1,-7.696844330E0,6.641688538E-1,7.740162608E0
4.504757042E0,4.689747620E-1,-7.270979919E0,6.497987366E-1,7.315006816E0
4.514701042E0,4.441264343E-1,-6.847959595E0,6.313870239E-1,6.891331401E0
4.524644042E0,4.348457336E-1,-6.480174408E0,6.060896301E-1,6.522966795E0
4.534587042E0,4.182302856E-1,-6.112987976E0,5.818400574E-1,6.154841706E0
4.544530042E0,4.192781067E-1,-5.805227966E0,5.674699402E-1,5.847947333E0
4.554474042E0,3.885919189E-1,-5.524411926E0,5.580395508E-1,5.566106265E0
4.564417042E0,3.571572876E-1,-5.240302734E0,5.309458923E-1,5.279226990E0
4.574360042E0,3.531156921E-1,-4.970863037E0,5.010081482E-1,5.008510676E0
4.584304042E0,3.246748352E-1,-4.737498322E0,4.839436340E-1,4.773207049E0
4.594247042E0,3.052153015E-1,-4.520299988E0,4.682263184E-1,4.554723290E0
4.604190042E0,2.865042114E-1,-4.356390839E0,4.441264343E-1,4.388333863E0
4.614133042E0,2.603086853E-1,-4.254452820E0,4.236190796E-1,4.283407818E0
4.624077042E0,2.459385681E-1,-4.202959900E0,4.022135925E-1,4.229318323E0
4.634020042E0,2.383044434E-1,-4.176165619E0,3.944297791E-1,4.201514386E0
4.643963042E0,2.035766602E-1,-4.132755890E0,3.872447205E-1,4.155848069E0
4.653907042E0,2.046244812E-1,-4.125421143E0,3.743714905E-1,4.147423875E0
4.663850042E0,2.074685669E-1,-4.157604218E0,3.724255371E-1,4.179403883E0
4.673793042E0,2.182461548E-1,-4.240232391E0,3.668870544E-1,4.261667306E0
4.683736042E0,2.110610962E-1,-4.348756714E0,3.775149536E-1,4.370211583E0
4.693680042E0,2.206411743E-1,-4.531826019E0,3.820056152E-1,4.553246961E0
4.703623042E0,2.224374390E-1,-4.752766571E0,3.921844482E-1,4.774104852E0
4.713566042E0,2.224374390E-1,-4.969815216E0,4.026626587E-1,4.991059899E0
4.723509042E0,2.415975952E-1,-5.205125885E0,4.137396240E-1,5.227129743E0
4.733453042E0,2.359094238E-1,-5.450465698E0,4.495152283E-1,5.474056405E0
4.743396042E0,2.558180237E-1,-5.733227692E0,4.586462402E-1,5.757230150E0
4.753339042E0,2.980302429E-1,-6.075565796E0,4.727169800E-1,6.101211610E0
4.763283042E0,3.376977539E-1,-6.449937286E0,5.116360474E-1,6.479004724E0
4.773226042E0,3.552113342E-1,-6.844666443E0,5.665718079E-1,6.877255079E0
4.783169042E0,3.870950317E-1,-7.242688751E0,6.045927429E-1,7.278180768E0
4.793112042E0,4.405339050E-1,-7.655081177E0,6.487509155E-1,7.695142344E0
4.803056042E0,4.553530884E-1,-8.057145081E0,7.104226685E-1,8.101211863E0
4.812998792E0,4.995112610E-1,-8.453221436E0,7.652087402E-1,8.502470732E0
4.822941792E0,5.525010681E-1,-8.885223083E0,8.165519714E-1,8.939754124E0
4.832884792E0,5.869294739E-1,-9.334289246E0,8.738827515E-1,9.393461183E0
4.842828792E0,5.876779175E-1,-9.810748444E0,9.252259827E-1,9.871787755E0
4.852771792E0,6.300398254E-1,-1.028720764E1,9.702822876E-1,1.035205482E1
4.862714792E0,6.462062073E-1,-1.072878937E1,1.010099487E0,1.079559191E1
4.872658792E0,6.620732117E-1,-1.117156860E1,1.044827271E0,1.123983763E1
4.882601792E0,6.788383484E-1,-1.158291321E1,1.074166260E0,1.165240460E1
4.892544792E0,6.851252747E-1,-1.195743439E1,1.101110229E0,1.202755493E1
4.902487792E0,6.776408386E-1,-1.236997650E1,1.111738129E0,1.243830686E1
4.912431792E0,6.866221619E-1,-1.276994476E1,1.104553070E0,1.283600314E1
4.922374792E0,6.776408386E-1,-1.318802536E1,1.108594666E0,1.325187504E1
4.932317792E0,6.753955078E-1,-1.355131989E1,1.125958557E0,1.361477919E1
4.942261792E0,6.755451965E-1,-1.385114639E1,1.105451202E0,1.391160092E1
4.952204792E0,6.509962463E-1,-1.415396667E1,1.110390930E0,1.421237266E1
4.962147792E0,6.701564026E-1,-1.440230026E1,1.097368011E0,1.445958433E1
4.972090792E0,6.813830566E-1,-1.460767319E1,1.088985443E0,1.466404747E1
4.982034792E0,6.680607605E-1,-1.482397339E1,1.099014587E0,1.487966146E1
4.991977792E0,6.667135620E-1,-1.503877670E1,1.118773499E0,1.509506429E1
5.001920792E0,6.906637573E-1,-1.520118896E1,1.130598907E0,1.525881438E1
5.011864792E0,7.044351196E-1,-1.531510208E1,1.154100037E0,1.537467162E1
5.021807792E0,7.105723572E-1,-1.536524780E1,1.164877625E0,1.542571532E1
5.031750792E0,7.170089722E-1,-1.540895691E1,1.195713501E0,1.547190310E1
5.041693792E0,7.271878052E-1,-1.538889862E1,1.214723969E0,1.545388486E1
5.051637792E0,7.433541870E-1,-1.534548889E1,1.237776031E0,1.541326358E1
5.061580792E0,7.400610352E-1,-1.528366745E1,1.256636810E0,1.535308820E1
5.071523792E0,7.545808411E-1,-1.521720566E1,1.262324982E0,1.528810664E1
5.081466792E0,7.382647705E-1,-1.509685593E1,1.277443542E0,1.516878228E1
5.091410792E0,7.348219299E-1,-1.491633133E1,1.284628601E0,1.498956885E1
5.101353792E0,7.265890503E-1,-1.468102066E1,1.276994476E0,1.475435577E1
5.111296792E0,7.123686218E-1,-1.444735657E1,1.254690857E0,1.451922277E1
5.121240792E0,6.972500610E-1,-1.416100204E1,1.229243774E0,1.423134487E1
5.131183792E0,6.804849243E-1,-1.385638550E1,1.202299805E0,1.392508541E1
5.141126792E0,6.565347290E-1,-1.356569000E1,1.155746613E0,1.363065418E1
5.151069792E0,6.276448059E-1,-1.326257034E1,1.125509491E0,1.332503215E1
5.161013792E0,5.930667114E-1,-1.291574158E1,1.081351318E0,1.297449148E1
5.170956792E0,5.605842590E-1,-1.250978577E1,1.047821045E0,1.256610216E1
5.180899792E0,5.478607178E-1,-1.209529770E1,9.987231445E-1,1.214881993E1
5.190843792E0,5.330415344E-1,-1.164832718E1,9.621990967E-1,1.170014899E1
5.200786792E0,5.188211060E-1,-1.120629639E1,9.125024414E-1,1.125535049E1
5.210729792E0,5.017565918E-1,-1.079764618E1,8.476872253E-1,1.084248571E1
5.220672792E0,4.902305603E-1,-1.038046371E1,8.270301819E-1,1.042489002E1
5.230616792E0,4.664300537E-1,-9.941726074E0,7.905061340E-1,9.984005923E0
5.240559792E0,4.549040222E-1,-9.492659912E0,7.601193237E-1,9.533903254E0
5.250502792E0,4.516108704E-1,-9.026529236E0,7.283853149E-1,9.067123446E0
5.260446792E0,4.457730103E-1,-8.568332062E0,7.105723572E-1,8.609293872E0
5.270389792E0,4.403842163E-1,-8.121062164E0,7.032376099E-1,8.163340742E0
5.280332792E0,4.424798584E-1,-7.701185303E0,6.938072205E-1,7.745024981E0
5.290275792E0,4.311035156E-1,-7.315886536E0,6.722520447E-1,7.359345681E0
5.300219792E0,4.070036316E-1,-6.926845551E0,6.391708374E-1,6.968169099E0
5.310162792E0,3.984713745E-1,-6.560407562E0,6.242019653E-1,6.602072017E0
5.320105792E0,3.776646423E-1,-6.210884399E0,6.134243774E-1,6.252519898E0
5.330048792E0,3.532653809E-1,-5.847290497E0,5.884263611E-1,5.887431373E0
5.339992792E0,3.350033569E-1,-5.510790253E0,5.653742981E-1,5.549836444E0
5.349935792E0,3.216810608E-1,-5.224286041E0,5.282514954E-1,5.260769239E0
5.359878792E0,3.412902832E-1,-4.997807007E0,5.035528564E-1,5.034691591E0
5.369822792E0,2.915936279E-1,-4.798721008E0,4.990621948E-1,4.833405966E0
5.379765792E0,3.047662354E-1,-4.609514465E0,4.945715332E-1,4.645977515E0
5.389708792E0,2.927911377E-1,-4.469555511E0,4.773573303E-1,4.504500321E0
5.399651792E0,2.833607483E-1,-4.309687958E0,4.478686523E-1,4.342152685E0
5.409595792E0,2.818638611E-1,-4.201163635E0,4.372407532E-1,4.233249650E0
5.419538792E0,2.706372070E-1,-4.118086395E0,4.252656555E-1,4.148822837E0
5.429481792E0,2.550695801E-1,-4.109404449E0,4.158352661E-1,4.138258618E0
5.439424792E0,2.601589966E-1,-4.148024139E0,3.927832031E-1,4.174693475E0
5.449368792E0,2.647993469E-1,-4.206253052E0,3.851490784E-1,4.232141685E0
5.459311792E0,2.472857666E-1,-4.305047607E0,3.758683777E-1,4.328494217E0
5.469254792E0,2.448907471E-1,-4.419858856E0,3.838018799E-1,4.443245173E0
5.479198792E0,2.664459229E-1,-4.549040222E0,3.782633972E-1,4.572509548E0
5.489141792E0,2.642005920E-1,-4.716092834E0,4.047583008E-1,4.740797703E0
5.499084792E0,3.017724609E-1,-4.909490662E0,4.002676392E-1,4.935015639E0
5.509027792E0,3.366499329E-1,-5.177732849E0,3.968247986E-1,5.203817883E0
5.518971792E0,3.523672485E-1,-5.464237061E0,4.215234375E-1,5.491787627E0
5.528914792E0,3.743714905E-1,-5.783074036E0,4.565505981E-1,5.813134934E0
5.538857792E0,3.845503235E-1,-6.115233307E0,4.827461243E-1,6.146299795E0
5.548801792E0,4.279600525E-1,-6.425388336E0,5.031037903E-1,6.459247518E0
5.558744792E0,4.504133606E-1,-6.798412628E0,5.493576050E-1,6.835428314E0
5.568687792E0,4.710704041E-1,-7.159162445E0,5.822891235E-1,7.198234149E0
5.578630792E0,5.173242188E-1,-7.571704559E0,6.316864014E-1,7.615599910E0
5.588574792E0,5.275030518E-1,-8.019573212E0,6.821315002E-1,8.065799238E0
5.598517792E0,5.477110291E-1,-8.464597778E0,7.388635254E-1,8.514418490E0
5.608460792E0,5.780978394E-1,-8.912167053E0,7.875123596E-1,8.965550424E0
5.618403792E0,6.164181519E-1,-9.347611542E0,8.491841125E-1,9.406323752E0
5.628347792E0,6.309379578E-1,-9.760303345E0,9.041198730E-1,9.822374297E0
5.638290792E0,6.333329773E-1,-1.019455032E1,9.481283569E-1,1.025811456E1
5.648233792E0,6.388714600E-1,-1.063912582E1,9.988728333E-1,1.070499425E1
5.658177792E0,6.372248840E-1,-1.108864105E1,1.052611084E0,1.115670229E1
5.668120792E0,6.405180359E-1,-1.154683823E1,1.094523926E0,1.161626958E1
5.678063792E0,6.393205261E-1,-1.199350937E1,1.130149841E0,1.206359136E1
5.688006792E0,6.321354675E-1,-1.239527390E1,1.137783966E0,1.246342499E1
5.697950792E0,6.379733276E-1,-1.275228149E1,1.145418091E0,1.281950373E1
5.707893792E0,6.363267517E-1,-1.309821213E1,1.142574005E0,1.316334107E1
5.717836792E0,6.295907593E-1,-1.343695770E1,1.156944122E0,1.350136054E1
5.727780792E0,6.569837952E-1,-1.376687164E1,1.144669647E0,1.382999100E1
5.737723792E0,6.484515381E-1,-1.408091858E1,1.152303772E0,1.414286256E1
5.747666792E0,6.563850403E-1,-1.437640411E1,1.139430542E0,1.443641709E1
5.757609792E0,6.644682312E-1,-1.462339050E1,1.118174744E0,1.468112334E1
5.767553792E0,6.981481934E-1,-1.482367401E1,1.127156067E0,1.488284929E1
5.777496792E0,7.228468323E-1,-1.495510071E1,1.120869141E0,1.501445611E1
5.787439792E0,7.415579224E-1,-1.509326340E1,1.114881592E0,1.515254002E1
5.797383792E0,7.539820862E-1,-1.519594986E1,1.128054199E0,1.525640480E1
5.807326792E0,7.818241882E-1,-1.528486496E1,1.138532410E0,1.534713660E1
5.817270292E0,7.900570679E-1,-1.535207520E1,1.150806885E0,1.541540656E1
5.827213292E0,7.976911926E-1,-1.538246201E1,1.175655212E0,1.544793235E1
5.837157292E0,7.908055115E-1,-1.534908142E1,1.197360077E0,1.541600937E1
5.847100292E0,8.015830994E-1,-1.526660294E1,1.235680389E0,1.533749023E1
5.857043292E0,7.878117371E-1,-1.513442780E1,1.263522491E0,1.520749950E1
5.866986292E0,7.726931763E-1,-1.500285141E1,1.276395721E0,1.507686278E1
5.876930292E0,7.409591675E-1,-1.483744537E1,1.289568329E0,1.491180043E1
5.886873292E0,7.183561707E-1,-1.469598953E1,1.292861481E0,1.477022799E1
5.896816292E0,7.042854309E-1,-1.448432968E1,1.271605682E0,1.455708780E1
5.906760292E0,6.607260132E-1,-1.422042847E1,1.270108795E0,1.429231685E1
5.916703292E0,6.301895142E-1,-1.392539200E1,1.259031830E0,1.399638676E1
5.926646292E0,6.120771790E-1,-1.359877121E1,1.210233307E0,1.366623143E1
5.936589292E0,6.153703308E-1,-1.323427917E1,1.176253967E0,1.330069169E1
5.946533292E0,5.816903687E-1,-1.287352936E1,1.133742371E0,1.293644053E1
5.956476292E0,5.523513794E-1,-1.251023483E1,1.081950073E0,1.256907648E1
5.966419292E0,5.520520020E-1,-1.214125214E1,1.022373962E0,1.219672142E1
5.976363292E0,5.231620789E-1,-1.172871002E1,9.877958679E-1,1.178185376E1
5.986306292E0,5.111869812E-1,-1.129581024E1,9.383985901E-1,1.134624313E1
5.996249292E0,5.007087708E-1,-1.084360062E1,8.788224792E-1,1.089067090E1
6.006192292E0,5.063969421E-1,-1.039228912E1,8.265811157E-1,1.043740137E1
6.016136292E0,5.040019226E-1,-9.920769653E0,7.813751221E-1,9.964247866E0
6.026079292E0,4.978646851E-1,-9.494306488E0,7.487429810E-1,9.536788819E0
6.036022292E0,4.963677979E-1,-9.073681183E0,7.391629028E-1,9.117260169E0
6.045965292E0,4.960684204E-1,-8.651259613E0,7.162605286E-1,8.695021904E0
6.055909292E0,4.861889648E-1,-8.218210144E0,7.039860535E-1,8.262623920E0
6.065852292E0,4.996609497E-1,-7.804919586E0,6.822811890E-1,7.850601151E0
6.075795292E0,4.531077576E-1,-7.364385681E0,6.415658569E-1,7.406152162E0
6.085739292E0,4.264631653E-1,-6.951244812E0,6.201603699E-1,6.991872006E0
6.095682292E0,4.303550720E-1,-6.578070831E0,6.068380737E-1,6.620005574E0
6.105625292E0,3.938310242E-1,-6.230942688E0,5.861810303E-1,6.270833904E0
6.115568292E0,3.698808289E-1,-5.921087036E0,5.724096680E-1,5.960179221E0
6.125512292E0,3.629951477E-1,-5.649551697E0,5.667214966E-1,5.689496736E0
